# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -9.199996 11.466656 8.831139 	 -10.599998 11.466656 6.663038 	 0.750000 11.466656 12.166678 	                    	                    	                    	                    	                    	
 -9.209995 11.372097 8.838638 	 -10.629998 11.372097 6.659476 	 0.750000 11.372097 12.191195 	                    	                    	                    	                    	                    	
 -9.219995 11.277540 8.845938 	 -10.659998 11.277540 6.655714 	 0.750000 11.277540 12.215513 	                    	                    	                    	                    	                    	
 -9.229996 11.182981 8.853038 	 -10.689999 11.182981 6.651752 	 0.750000 11.182981 12.239631 	                    	                    	                    	                    	                    	
 -9.239996 11.088425 8.859938 	 -10.719998 11.088425 6.647590 	 0.750000 11.088425 12.263549 	                    	                    	                    	                    	                    	
 -9.249995 10.993866 8.866637 	 -10.749998 10.993866 6.643228 	 0.750000 10.993866 12.287267 	                    	                    	                    	                    	                    	
 -9.259995 10.899307 8.873137 	 -10.779999 10.899307 6.638666 	 0.750000 10.899307 12.310784 	                    	                    	                    	                    	                    	
 -9.269996 10.804749 8.879436 	 -10.809999 10.804749 6.633904 	 0.750000 10.804749 12.334103 	                    	                    	                    	                    	                    	
 -9.279996 10.710192 8.885536 	 -10.839998 10.710192 6.628942 	 0.750000 10.710192 12.357221 	                    	                    	                    	                    	                    	
 -9.289995 10.615633 8.891436 	 -10.869998 10.615633 6.623779 	 0.750000 10.615633 12.380137 	                    	                    	                    	                    	                    	
 -9.299995 10.521076 8.897136 	 -10.899999 10.521076 6.618418 	 0.750000 10.521076 12.402856 	                    	                    	                    	                    	                    	
 -9.309996 10.426517 8.902636 	 -10.929998 10.426517 6.612855 	 0.750000 10.426517 12.425373 	                    	                    	                    	                    	                    	
 -9.319996 10.331961 8.907935 	 -10.959998 10.331961 6.607094 	 0.750000 10.331961 12.447692 	                    	                    	                    	                    	                    	
 -9.329995 10.237402 8.913035 	 -10.989998 10.237402 6.601132 	 0.750000 10.237402 12.469810 	                    	                    	                    	                    	                    	
 -9.339995 10.142845 8.917934 	 -11.019999 10.142845 6.594970 	 0.750000 10.142845 12.491727 	                    	                    	                    	                    	                    	
 -9.349996 10.048286 8.922634 	 -11.049998 10.048286 6.588607 	 0.750000 10.048286 12.513445 	                    	                    	                    	                    	                    	
 -9.359996 9.953728 8.927135 	 -11.079998 9.953728 6.582046 	 0.750000 9.953728 12.534963 	                    	                    	                    	                    	                    	
 -9.369995 9.859171 8.931434 	 -11.109998 9.859171 6.575284 	 0.750000 9.859171 12.556280 	                    	                    	                    	                    	                    	
 -9.379995 9.764612 8.935534 	 -11.139998 9.764612 6.568322 	 0.750000 9.764612 12.577398 	                    	                    	                    	                    	                    	
 -9.389996 9.670055 8.939433 	 -11.169998 9.670055 6.561160 	 0.750000 9.670055 12.598316 	                    	                    	                    	                    	                    	
 -9.399996 9.575497 8.943133 	 -11.199998 9.575497 6.553798 	 0.750000 9.575497 12.619034 	                    	                    	                    	                    	                    	
 -9.409995 9.480940 8.946632 	 -11.229998 9.480940 6.546235 	 0.750000 9.480940 12.639551 	                    	                    	                    	                    	                    	
 -9.419995 9.386381 8.949932 	 -11.259998 9.386381 6.538473 	 0.750000 9.386381 12.659869 	                    	                    	                    	                    	                    	
 -9.429996 9.291824 8.953032 	 -11.289998 9.291824 6.530511 	 0.750000 9.291824 12.679987 	                    	                    	                    	                    	                    	
 -9.439996 9.197266 8.955932 	 -11.319998 9.197266 6.522349 	 0.750000 9.197266 12.699904 	                    	                    	                    	                    	                    	
 -9.449995 9.102707 8.958632 	 -11.349998 9.102707 6.513988 	 0.750000 9.102707 12.719623 	                    	                    	                    	                    	                    	
 -9.459995 9.008150 8.961131 	 -11.379998 9.008150 6.505425 	 0.750000 9.008150 12.739141 	                    	                    	                    	                    	                    	
 -9.469995 8.913591 8.963431 	 -11.409998 8.913591 6.496663 	 0.750000 8.913591 12.758458 	                    	                    	                    	                    	                    	
